"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"01/27/2015","01/27/2015","Forecast","SYR",14,9,12,8
"01/27/2015","01/27/2015","Forecast","UCA",15,7,13,6
"01/27/2015","01/28/2015","Forecast","ALB",22,9,19,8
"01/27/2015","01/28/2015","Forecast","ART",19,0,15,0
"01/27/2015","01/28/2015","Forecast","BGM",19,7,16,6
"01/27/2015","01/28/2015","Forecast","BUF",23,7,19,6
"01/27/2015","01/28/2015","Forecast","ELM",25,9,21,7
"01/27/2015","01/28/2015","Forecast","HPN",26,13,22,11
"01/27/2015","01/28/2015","Forecast","ISP",28,16,23,14
"01/27/2015","01/28/2015","Forecast","JFK",31,17,25,14
"01/27/2015","01/28/2015","Forecast","LGA",29,17,23,15
"01/27/2015","01/28/2015","Forecast","MSS",15,0,12,-1
"01/27/2015","01/28/2015","Forecast","MSV",22,9,18,7
"01/27/2015","01/28/2015","Forecast","PLB",18,4,15,3
"01/27/2015","01/28/2015","Forecast","POU",28,12,23,10
"01/27/2015","01/28/2015","Forecast","ROC",25,9,20,8
"01/27/2015","01/28/2015","Forecast","SWF",27,10,22,9
"01/27/2015","01/28/2015","Forecast","SYR",19,6,16,5
"01/27/2015","01/28/2015","Forecast","UCA",17,4,15,3
"01/28/2015","01/25/2015","Actual","ALB",36,14,31,11
"01/28/2015","01/25/2015","Actual","ART",34,-3,33,-4
"01/28/2015","01/25/2015","Actual","BGM",29,8,28,7
"01/28/2015","01/25/2015","Actual","BUF",32,13,31,11
"01/28/2015","01/25/2015","Actual","ELM",34,15,31,13
"01/28/2015","01/25/2015","Actual","HPN",38,25,32,20
"01/28/2015","01/25/2015","Actual","ISP",41,31,34,25
"01/28/2015","01/25/2015","Actual","JFK",45,33,35,26
"01/28/2015","01/25/2015","Actual","LGA",41,31,35,25
"01/28/2015","01/25/2015","Actual","MSS",31,-4,31,-5
"01/28/2015","01/25/2015","Actual","MSV",30,16,28,14
"01/28/2015","01/25/2015","Actual","PLB",29,4,28,3
"01/28/2015","01/25/2015","Actual","POU",38,20,32,16
"01/28/2015","01/25/2015","Actual","ROC",33,7,31,6
"01/28/2015","01/25/2015","Actual","SWF",36,19,31,17
"01/28/2015","01/25/2015","Actual","SYR",30,6,29,5
"01/28/2015","01/25/2015","Actual","UCA",30,6,30,5
"01/28/2015","01/26/2015","Actual","ALB",18,10,15,8
"01/28/2015","01/26/2015","Actual","ART",14,-1,11,-2
"01/28/2015","01/26/2015","Actual","BGM",16,6,15,5
"01/28/2015","01/26/2015","Actual","BUF",19,13,18,10
"01/28/2015","01/26/2015","Actual","ELM",19,13,18,11
"01/28/2015","01/26/2015","Actual","HPN",24,19,22,16
"01/28/2015","01/26/2015","Actual","ISP",28,23,27,21
"01/28/2015","01/26/2015","Actual","JFK",32,24,26,21
"01/28/2015","01/26/2015","Actual","LGA",30,22,26,20
"01/28/2015","01/26/2015","Actual","MSS",7,-14,5,-14
"01/28/2015","01/26/2015","Actual","MSV",21,10,20,8
"01/28/2015","01/26/2015","Actual","PLB",11,-3,9,-3
"01/28/2015","01/26/2015","Actual","POU",20,16,18,13
"01/28/2015","01/26/2015","Actual","ROC",19,9,18,8
"01/28/2015","01/26/2015","Actual","SWF",20,14,19,11
"01/28/2015","01/26/2015","Actual","SYR",18,4,15,3
"01/28/2015","01/26/2015","Actual","UCA",18,2,16,1
"01/28/2015","01/27/2015","Actual","ALB",17,11,14,9
"01/28/2015","01/27/2015","Actual","ART",16,-1,12,-2
"01/28/2015","01/27/2015","Actual","BGM",16,7,15,5
"01/28/2015","01/27/2015","Actual","BUF",18,11,15,9
"01/28/2015","01/27/2015","Actual","ELM",19,9,18,7
"01/28/2015","01/27/2015","Actual","HPN",23,15,22,13
"01/28/2015","01/27/2015","Actual","ISP",24,18,23,16
"01/28/2015","01/27/2015","Actual","JFK",27,21,24,18
"01/28/2015","01/27/2015","Actual","LGA",27,21,24,18
"01/28/2015","01/27/2015","Actual","MSS",12,3,9,1
"01/28/2015","01/27/2015","Actual","MSV",21,10,20,8
"01/28/2015","01/27/2015","Actual","PLB",11,5,9,3
"01/28/2015","01/27/2015","Actual","POU",23,15,20,12
"01/28/2015","01/27/2015","Actual","ROC",20,3,19,2
"01/28/2015","01/27/2015","Actual","SWF",23,12,21,11
"01/28/2015","01/27/2015","Actual","SYR",15,4,14,3
"01/28/2015","01/27/2015","Actual","UCA",15,9,13,7
"01/28/2015","01/28/2015","Forecast","ALB",24,9,19,7
"01/28/2015","01/28/2015","Forecast","ART",18,-2,14,-3
"01/28/2015","01/28/2015","Forecast","BGM",20,4,16,3
"01/28/2015","01/28/2015","Forecast","BUF",21,5,18,4
"01/28/2015","01/28/2015","Forecast","ELM",25,2,21,1
"01/28/2015","01/28/2015","Forecast","HPN",26,13,22,11
"01/28/2015","01/28/2015","Forecast","ISP",28,16,22,14
"01/28/2015","01/28/2015","Forecast","JFK",31,18,24,14
"01/28/2015","01/28/2015","Forecast","LGA",30,17,24,14
"01/28/2015","01/28/2015","Forecast","MSS",14,0,11,0
"01/28/2015","01/28/2015","Forecast","MSV",23,7,18,5
"01/28/2015","01/28/2015","Forecast","PLB",18,4,15,3
"01/28/2015","01/28/2015","Forecast","POU",27,5,22,5
"01/28/2015","01/28/2015","Forecast","ROC",25,1,20,0
"01/28/2015","01/28/2015","Forecast","SWF",27,10,22,8
"01/28/2015","01/28/2015","Forecast","SYR",19,1,15,1
"01/28/2015","01/28/2015","Forecast","UCA",17,3,14,2
"01/28/2015","01/29/2015","Forecast","ALB",29,4,25,3
"01/28/2015","01/29/2015","Forecast","ART",34,4,28,3
"01/28/2015","01/29/2015","Forecast","BGM",27,7,23,6
"01/28/2015","01/29/2015","Forecast","BUF",35,12,32,10
"01/28/2015","01/29/2015","Forecast","ELM",30,2,27,1
"01/28/2015","01/29/2015","Forecast","HPN",32,8,30,6
"01/28/2015","01/29/2015","Forecast","ISP",35,12,33,11
"01/28/2015","01/29/2015","Forecast","JFK",36,15,34,13
"01/28/2015","01/29/2015","Forecast","LGA",36,10,33,8
"01/28/2015","01/29/2015","Forecast","MSS",27,1,26,1
"01/28/2015","01/29/2015","Forecast","MSV",28,3,24,2
"01/28/2015","01/29/2015","Forecast","PLB",27,1,25,1
"01/28/2015","01/29/2015","Forecast","POU",31,3,29,2
"01/28/2015","01/29/2015","Forecast","ROC",33,10,30,8
"01/28/2015","01/29/2015","Forecast","SWF",29,3,28,2
"01/28/2015","01/29/2015","Forecast","SYR",32,7,27,6
"01/28/2015","01/29/2015","Forecast","UCA",29,4,26,3
"01/29/2015","01/26/2015","Actual","ALB",18,10,15,8
"01/29/2015","01/26/2015","Actual","ART",14,-1,11,-2
"01/29/2015","01/26/2015","Actual","BGM",16,6,15,5
"01/29/2015","01/26/2015","Actual","BUF",19,13,18,10
"01/29/2015","01/26/2015","Actual","ELM",19,13,18,11
"01/29/2015","01/26/2015","Actual","HPN",24,19,22,16
"01/29/2015","01/26/2015","Actual","ISP",28,23,27,21
"01/29/2015","01/26/2015","Actual","JFK",32,24,26,21
"01/29/2015","01/26/2015","Actual","LGA",30,22,26,20
"01/29/2015","01/26/2015","Actual","MSS",7,-14,5,-14
"01/29/2015","01/26/2015","Actual","MSV",21,10,20,8
"01/29/2015","01/26/2015","Actual","PLB",11,-3,9,-3
"01/29/2015","01/26/2015","Actual","POU",20,16,18,13
"01/29/2015","01/26/2015","Actual","ROC",19,9,18,8
"01/29/2015","01/26/2015","Actual","SWF",20,14,19,11
"01/29/2015","01/26/2015","Actual","SYR",18,4,15,3
"01/29/2015","01/26/2015","Actual","UCA",18,2,16,1
"01/29/2015","01/27/2015","Actual","ALB",17,11,14,9
"01/29/2015","01/27/2015","Actual","ART",16,-1,12,-2
"01/29/2015","01/27/2015","Actual","BGM",16,7,15,5
"01/29/2015","01/27/2015","Actual","BUF",18,11,15,9
"01/29/2015","01/27/2015","Actual","ELM",19,9,18,7
"01/29/2015","01/27/2015","Actual","HPN",23,15,22,13
"01/29/2015","01/27/2015","Actual","ISP",24,18,23,16
"01/29/2015","01/27/2015","Actual","JFK",27,21,24,18
"01/29/2015","01/27/2015","Actual","LGA",27,21,24,18
"01/29/2015","01/27/2015","Actual","MSS",12,3,9,1
"01/29/2015","01/27/2015","Actual","MSV",21,10,20,8
"01/29/2015","01/27/2015","Actual","PLB",11,5,9,3
"01/29/2015","01/27/2015","Actual","POU",23,15,20,12
"01/29/2015","01/27/2015","Actual","ROC",20,3,19,2
"01/29/2015","01/27/2015","Actual","SWF",23,12,21,11
"01/29/2015","01/27/2015","Actual","SYR",15,4,14,3
"01/29/2015","01/27/2015","Actual","UCA",15,9,13,7
"01/29/2015","01/28/2015","Actual","ALB",23,6,17,4
"01/29/2015","01/28/2015","Actual","ART",19,-4,14,-5
"01/29/2015","01/28/2015","Actual","BGM",22,7,17,5
"01/29/2015","01/28/2015","Actual","BUF",21,5,19,4
"01/29/2015","01/28/2015","Actual","ELM",30,-8,23,-8
"01/29/2015","01/28/2015","Actual","HPN",30,14,24,11
"01/29/2015","01/28/2015","Actual","ISP",29,16,24,14
"01/29/2015","01/28/2015","Actual","JFK",33,17,26,13
"01/29/2015","01/28/2015","Actual","LGA",33,18,26,14
"01/29/2015","01/28/2015","Actual","MSS",18,0,13,-1
"01/29/2015","01/28/2015","Actual","MSV",25,9,19,6
"01/29/2015","01/28/2015","Actual","PLB",16,3,13,2
"01/29/2015","01/28/2015","Actual","POU",30,4,23,3
"01/29/2015","01/28/2015","Actual","ROC",26,1,21,0
"01/29/2015","01/28/2015","Actual","SWF",30,9,25,7
"01/29/2015","01/28/2015","Actual","SYR",22,0,18,0
"01/29/2015","01/28/2015","Actual","UCA",19,3,15,2
"01/29/2015","01/29/2015","Forecast","ALB",29,-1,26,-2
"01/29/2015","01/29/2015","Forecast","ART",35,0,28,-1
"01/29/2015","01/29/2015","Forecast","BGM",28,6,24,6
"01/29/2015","01/29/2015","Forecast","BUF",35,15,33,13
"01/29/2015","01/29/2015","Forecast","ELM",31,-6,28,-6
"01/29/2015","01/29/2015","Forecast","HPN",32,12,30,9
"01/29/2015","01/29/2015","Forecast","ISP",35,14,33,12
"01/29/2015","01/29/2015","Forecast","JFK",36,16,34,13
"01/29/2015","01/29/2015","Forecast","LGA",36,17,33,14
"01/29/2015","01/29/2015","Forecast","MSS",28,-6,26,-7
"01/29/2015","01/29/2015","Forecast","MSV",28,3,24,2
"01/29/2015","01/29/2015","Forecast","PLB",29,-1,25,-1
"01/29/2015","01/29/2015","Forecast","POU",31,-2,29,-3
"01/29/2015","01/29/2015","Forecast","ROC",34,5,30,4
"01/29/2015","01/29/2015","Forecast","SWF",30,1,28,0
"01/29/2015","01/29/2015","Forecast","SYR",32,2,27,2
"01/29/2015","01/29/2015","Forecast","UCA",29,1,26,0
"01/29/2015","01/30/2015","Forecast","ALB",30,10,29,8
"01/29/2015","01/30/2015","Forecast","ART",31,-3,28,-4
"01/29/2015","01/30/2015","Forecast","BGM",26,6,25,5
"01/29/2015","01/30/2015","Forecast","BUF",31,5,29,4
"01/29/2015","01/30/2015","Forecast","ELM",30,7,28,5
"01/29/2015","01/30/2015","Forecast","HPN",33,15,32,13
"01/29/2015","01/30/2015","Forecast","ISP",36,19,35,16
"01/29/2015","01/30/2015","Forecast","JFK",37,20,35,16
"01/29/2015","01/30/2015","Forecast","LGA",36,19,34,16
"01/29/2015","01/30/2015","Forecast","MSS",27,-2,26,-3
"01/29/2015","01/30/2015","Forecast","MSV",27,8,26,6
"01/29/2015","01/30/2015","Forecast","PLB",28,6,28,4
"01/29/2015","01/30/2015","Forecast","POU",33,15,31,12
"01/29/2015","01/30/2015","Forecast","ROC",32,5,30,4
"01/29/2015","01/30/2015","Forecast","SWF",31,13,29,11
"01/29/2015","01/30/2015","Forecast","SYR",30,5,29,4
"01/29/2015","01/30/2015","Forecast","UCA",27,0,27,-1
"01/30/2015","01/27/2015","Actual","ALB",17,11,14,9
"01/30/2015","01/27/2015","Actual","ART",16,-1,12,-2
"01/30/2015","01/27/2015","Actual","BGM",16,7,15,5
"01/30/2015","01/27/2015","Actual","BUF",18,11,15,9
"01/30/2015","01/27/2015","Actual","ELM",19,9,18,7
"01/30/2015","01/27/2015","Actual","HPN",23,15,22,13
"01/30/2015","01/27/2015","Actual","ISP",24,18,23,16
"01/30/2015","01/27/2015","Actual","JFK",27,21,24,18
"01/30/2015","01/27/2015","Actual","LGA",27,21,24,18
"01/30/2015","01/27/2015","Actual","MSS",12,3,9,1
"01/30/2015","01/27/2015","Actual","MSV",21,10,20,8
"01/30/2015","01/27/2015","Actual","PLB",11,5,9,3
"01/30/2015","01/27/2015","Actual","POU",23,15,20,12
"01/30/2015","01/27/2015","Actual","ROC",20,3,19,2
"01/30/2015","01/27/2015","Actual","SWF",23,12,21,11
"01/30/2015","01/27/2015","Actual","SYR",15,4,14,3
"01/30/2015","01/27/2015","Actual","UCA",15,9,13,7
"01/30/2015","01/28/2015","Actual","ALB",23,6,17,4
"01/30/2015","01/28/2015","Actual","ART",19,-4,14,-5
"01/30/2015","01/28/2015","Actual","BGM",22,7,17,5
"01/30/2015","01/28/2015","Actual","BUF",21,5,19,4
"01/30/2015","01/28/2015","Actual","ELM",30,-8,23,-8
"01/30/2015","01/28/2015","Actual","HPN",30,14,24,11
"01/30/2015","01/28/2015","Actual","ISP",29,16,24,14
"01/30/2015","01/28/2015","Actual","JFK",33,17,26,13
"01/30/2015","01/28/2015","Actual","LGA",33,18,26,14
"01/30/2015","01/28/2015","Actual","MSS",18,0,13,-1
"01/30/2015","01/28/2015","Actual","MSV",25,9,19,6
"01/30/2015","01/28/2015","Actual","PLB",16,3,13,2
"01/30/2015","01/28/2015","Actual","POU",30,4,23,3
"01/30/2015","01/28/2015","Actual","ROC",26,1,21,0
"01/30/2015","01/28/2015","Actual","SWF",30,9,25,7
"01/30/2015","01/28/2015","Actual","SYR",22,0,18,0
"01/30/2015","01/28/2015","Actual","UCA",19,3,15,2
"01/30/2015","01/29/2015","Actual","ALB",30,-2,25,-3
"01/30/2015","01/29/2015","Actual","ART",39,-2,31,-3
"01/30/2015","01/29/2015","Actual","BGM",30,3,22,3
"01/30/2015","01/29/2015","Actual","BUF",36,11,32,9
"01/30/2015","01/29/2015","Actual","ELM",33,-9,26,-9
"01/30/2015","01/29/2015","Actual","HPN",30,13,28,10
"01/30/2015","01/29/2015","Actual","ISP",33,11,31,9
"01/30/2015","01/29/2015","Actual","JFK",37,19,34,15
"01/30/2015","01/29/2015","Actual","LGA",35,21,32,17
"01/30/2015","01/29/2015","Actual","MSS",34,-6,32,-7
"01/30/2015","01/29/2015","Actual","MSV",27,1,21,1
"01/30/2015","01/29/2015","Actual","PLB",29,-1,25,-1
"01/30/2015","01/29/2015","Actual","POU",32,-4,28,-5
"01/30/2015","01/29/2015","Actual","ROC",36,2,31,1
"01/30/2015","01/29/2015","Actual","SWF",30,0,27,-1
"01/30/2015","01/29/2015","Actual","SYR",35,1,28,1
"01/30/2015","01/29/2015","Actual","UCA",29,2,27,1
"01/30/2015","01/30/2015","Forecast","ALB",29,11,27,9
"01/30/2015","01/30/2015","Forecast","ART",30,-3,28,-4
"01/30/2015","01/30/2015","Forecast","BGM",24,6,23,5
"01/30/2015","01/30/2015","Forecast","BUF",26,5,24,4
"01/30/2015","01/30/2015","Forecast","ELM",27,8,26,6
"01/30/2015","01/30/2015","Forecast","HPN",33,16,30,13
"01/30/2015","01/30/2015","Forecast","ISP",35,19,33,16
"01/30/2015","01/30/2015","Forecast","JFK",36,20,33,17
"01/30/2015","01/30/2015","Forecast","LGA",33,19,31,15
"01/30/2015","01/30/2015","Forecast","MSS",27,-2,27,-3
"01/30/2015","01/30/2015","Forecast","MSV",26,8,24,6
"01/30/2015","01/30/2015","Forecast","PLB",28,6,27,5
"01/30/2015","01/30/2015","Forecast","POU",33,15,30,12
"01/30/2015","01/30/2015","Forecast","ROC",29,8,27,6
"01/30/2015","01/30/2015","Forecast","SWF",30,13,28,11
"01/30/2015","01/30/2015","Forecast","SYR",27,6,26,4
"01/30/2015","01/30/2015","Forecast","UCA",26,1,26,0
"01/30/2015","01/31/2015","Forecast","ALB",15,0,11,-1
"01/30/2015","01/31/2015","Forecast","ART",12,-13,11,-13
"01/30/2015","01/31/2015","Forecast","BGM",13,0,11,0
"01/30/2015","01/31/2015","Forecast","BUF",21,4,20,3
"01/30/2015","01/31/2015","Forecast","ELM",21,2,17,1
"01/30/2015","01/31/2015","Forecast","HPN",22,8,17,6
"01/30/2015","01/31/2015","Forecast","ISP",25,12,19,10
"01/30/2015","01/31/2015","Forecast","JFK",28,14,21,11
"01/30/2015","01/31/2015","Forecast","LGA",26,13,20,10
"01/30/2015","01/31/2015","Forecast","MSS",3,-13,2,-14
"01/30/2015","01/31/2015","Forecast","MSV",17,1,13,0
"01/30/2015","01/31/2015","Forecast","PLB",7,-7,5,-7
"01/30/2015","01/31/2015","Forecast","POU",23,5,17,4
"01/30/2015","01/31/2015","Forecast","ROC",21,6,19,5
"01/30/2015","01/31/2015","Forecast","SWF",20,5,16,4
"01/30/2015","01/31/2015","Forecast","SYR",15,-2,13,-3
"01/30/2015","01/31/2015","Forecast","UCA",12,-7,11,-8
"01/31/2015","01/28/2015","Actual","ALB",23,6,17,4
"01/31/2015","01/28/2015","Actual","ART",19,-4,14,-5
"01/31/2015","01/28/2015","Actual","BGM",22,7,17,5
"01/31/2015","01/28/2015","Actual","BUF",21,5,19,4
"01/31/2015","01/28/2015","Actual","ELM",30,-8,23,-8
"01/31/2015","01/28/2015","Actual","HPN",30,14,24,11
"01/31/2015","01/28/2015","Actual","ISP",29,16,24,14
"01/31/2015","01/28/2015","Actual","JFK",33,17,26,13
"01/31/2015","01/28/2015","Actual","LGA",33,18,26,14
"01/31/2015","01/28/2015","Actual","MSS",18,0,13,-1
"01/31/2015","01/28/2015","Actual","MSV",25,9,19,6
"01/31/2015","01/28/2015","Actual","PLB",16,3,13,2
"01/31/2015","01/28/2015","Actual","POU",30,4,23,3
"01/31/2015","01/28/2015","Actual","ROC",26,1,21,0
"01/31/2015","01/28/2015","Actual","SWF",30,9,25,7
"01/31/2015","01/28/2015","Actual","SYR",22,0,18,0
"01/31/2015","01/28/2015","Actual","UCA",19,3,15,2
"01/31/2015","01/29/2015","Actual","ALB",30,-2,25,-3
"01/31/2015","01/29/2015","Actual","ART",39,-2,31,-3
"01/31/2015","01/29/2015","Actual","BGM",30,3,22,3
"01/31/2015","01/29/2015","Actual","BUF",36,11,32,9
"01/31/2015","01/29/2015","Actual","ELM",33,-9,26,-9
"01/31/2015","01/29/2015","Actual","HPN",30,13,28,10
"01/31/2015","01/29/2015","Actual","ISP",33,11,31,9
"01/31/2015","01/29/2015","Actual","JFK",37,19,34,15
"01/31/2015","01/29/2015","Actual","LGA",35,21,32,17
"01/31/2015","01/29/2015","Actual","MSS",34,-6,32,-7
"01/31/2015","01/29/2015","Actual","MSV",27,1,21,1
"01/31/2015","01/29/2015","Actual","PLB",29,-1,25,-1
"01/31/2015","01/29/2015","Actual","POU",32,-4,28,-5
"01/31/2015","01/29/2015","Actual","ROC",36,2,31,1
"01/31/2015","01/29/2015","Actual","SWF",30,0,27,-1
"01/31/2015","01/29/2015","Actual","SYR",35,1,28,1
"01/31/2015","01/29/2015","Actual","UCA",29,2,27,1
"01/31/2015","01/30/2015","Actual","ALB",30,10,28,8
"01/31/2015","01/30/2015","Actual","ART",31,-2,29,-3
"01/31/2015","01/30/2015","Actual","BGM",26,8,25,7
"01/31/2015","01/30/2015","Actual","BUF",30,8,29,6
"01/31/2015","01/30/2015","Actual","ELM",30,10,28,8
"01/31/2015","01/30/2015","Actual","HPN",35,18,30,15
"01/31/2015","01/30/2015","Actual","ISP",35,21,33,17
"01/31/2015","01/30/2015","Actual","JFK",38,21,34,17
"01/31/2015","01/30/2015","Actual","LGA",37,21,32,18
"01/31/2015","01/30/2015","Actual","MSS",29,1,29,0
"01/31/2015","01/30/2015","Actual","MSV",27,10,26,9
"01/31/2015","01/30/2015","Actual","PLB",29,5,28,4
"01/31/2015","01/30/2015","Actual","POU",37,19,32,15
"01/31/2015","01/30/2015","Actual","ROC",31,11,30,9
"01/31/2015","01/30/2015","Actual","SWF",34,18,31,15
"01/31/2015","01/30/2015","Actual","SYR",27,7,27,7
"01/31/2015","01/30/2015","Actual","UCA",27,5,27,3
"01/31/2015","01/31/2015","Forecast","ALB",16,-1,12,-2
"01/31/2015","01/31/2015","Forecast","ART",14,-13,13,-13
"01/31/2015","01/31/2015","Forecast","BGM",14,0,12,0
"01/31/2015","01/31/2015","Forecast","BUF",24,1,22,1
"01/31/2015","01/31/2015","Forecast","ELM",21,1,18,0
"01/31/2015","01/31/2015","Forecast","HPN",22,10,17,7
"01/31/2015","01/31/2015","Forecast","ISP",23,13,17,10
"01/31/2015","01/31/2015","Forecast","JFK",26,15,20,11
"01/31/2015","01/31/2015","Forecast","LGA",26,14,19,11
"01/31/2015","01/31/2015","Forecast","MSS",6,-12,5,-12
"01/31/2015","01/31/2015","Forecast","MSV",17,2,13,1
"01/31/2015","01/31/2015","Forecast","PLB",8,-8,6,-8
"01/31/2015","01/31/2015","Forecast","POU",23,7,17,4
"01/31/2015","01/31/2015","Forecast","ROC",23,3,21,2
"01/31/2015","01/31/2015","Forecast","SWF",22,4,17,3
"01/31/2015","01/31/2015","Forecast","SYR",14,-2,13,-2
"01/31/2015","01/31/2015","Forecast","UCA",11,-5,10,-6
"01/31/2015","02/01/2015","Forecast","ALB",26,10,21,8
"01/31/2015","02/01/2015","Forecast","ART",15,-5,14,-5
"01/31/2015","02/01/2015","Forecast","BGM",23,11,20,10
"01/31/2015","02/01/2015","Forecast","BUF",23,10,21,9
"01/31/2015","02/01/2015","Forecast","ELM",25,15,22,13
"01/31/2015","02/01/2015","Forecast","HPN",32,16,28,14
"01/31/2015","02/01/2015","Forecast","ISP",35,17,29,15
"01/31/2015","02/01/2015","Forecast","JFK",34,20,30,18
"01/31/2015","02/01/2015","Forecast","LGA",33,18,29,16
"01/31/2015","02/01/2015","Forecast","MSS",7,-9,6,-10
"01/31/2015","02/01/2015","Forecast","MSV",28,11,24,10
"01/31/2015","02/01/2015","Forecast","PLB",6,-7,5,-8
"01/31/2015","02/01/2015","Forecast","POU",33,14,27,12
"01/31/2015","02/01/2015","Forecast","ROC",23,8,21,7
"01/31/2015","02/01/2015","Forecast","SWF",32,15,27,13
"01/31/2015","02/01/2015","Forecast","SYR",21,8,19,7
"01/31/2015","02/01/2015","Forecast","UCA",15,5,15,4
"02/01/2015","01/29/2015","Actual","ALB",30,-2,25,-3
"02/01/2015","01/29/2015","Actual","ART",39,-2,31,-3
"02/01/2015","01/29/2015","Actual","BGM",30,3,22,3
"02/01/2015","01/29/2015","Actual","BUF",36,11,32,9
"02/01/2015","01/29/2015","Actual","ELM",33,-9,26,-9
"02/01/2015","01/29/2015","Actual","HPN",30,13,28,10
"02/01/2015","01/29/2015","Actual","ISP",33,11,31,9
"02/01/2015","01/29/2015","Actual","JFK",37,19,34,15
"02/01/2015","01/29/2015","Actual","LGA",35,21,32,17
"02/01/2015","01/29/2015","Actual","MSS",34,-6,32,-7
"02/01/2015","01/29/2015","Actual","MSV",27,1,21,1
"02/01/2015","01/29/2015","Actual","PLB",29,-1,25,-1
"02/01/2015","01/29/2015","Actual","POU",32,-4,28,-5
"02/01/2015","01/29/2015","Actual","ROC",36,2,31,1
"02/01/2015","01/29/2015","Actual","SWF",30,0,27,-1
"02/01/2015","01/29/2015","Actual","SYR",35,1,28,1
"02/01/2015","01/29/2015","Actual","UCA",29,2,27,1
"02/01/2015","01/30/2015","Actual","ALB",30,10,28,8
"02/01/2015","01/30/2015","Actual","ART",31,-2,29,-3
"02/01/2015","01/30/2015","Actual","BGM",26,8,25,7
"02/01/2015","01/30/2015","Actual","BUF",30,8,29,6
"02/01/2015","01/30/2015","Actual","ELM",30,10,28,8
"02/01/2015","01/30/2015","Actual","HPN",35,18,30,15
"02/01/2015","01/30/2015","Actual","ISP",35,21,33,17
"02/01/2015","01/30/2015","Actual","JFK",38,21,34,17
"02/01/2015","01/30/2015","Actual","LGA",37,21,32,18
"02/01/2015","01/30/2015","Actual","MSS",29,1,29,0
"02/01/2015","01/30/2015","Actual","MSV",27,10,26,9
"02/01/2015","01/30/2015","Actual","PLB",29,5,28,4
"02/01/2015","01/30/2015","Actual","POU",37,19,32,15
"02/01/2015","01/30/2015","Actual","ROC",31,11,30,9
"02/01/2015","01/30/2015","Actual","SWF",34,18,31,15
"02/01/2015","01/30/2015","Actual","SYR",27,7,27,7
"02/01/2015","01/30/2015","Actual","UCA",27,5,27,3
"02/01/2015","01/31/2015","Actual","ALB",14,0,11,-2
"02/01/2015","01/31/2015","Actual","ART",19,-21,17,-21
"02/01/2015","01/31/2015","Actual","BGM",14,2,12,1
"02/01/2015","01/31/2015","Actual","BUF",26,4,24,3
"02/01/2015","01/31/2015","Actual","ELM",23,0,19,-1
"02/01/2015","01/31/2015","Actual","HPN",23,9,17,6
"02/01/2015","01/31/2015","Actual","ISP",24,13,19,10
"02/01/2015","01/31/2015","Actual","JFK",27,14,20,10
"02/01/2015","01/31/2015","Actual","LGA",26,14,20,11
"02/01/2015","01/31/2015","Actual","MSS",7,-13,6,-13
"02/01/2015","01/31/2015","Actual","MSV",16,1,13,0
